field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
63321.0,88966,133346,133346,82272,https://twitter.com/rachelaktx/status/1682094557628866575,@rachelaktx,2023-07-20T18:26:09.000Z,how oh so perfect the weather was of course,202,,30.32344508,-97.75698021,1689895569,2023,7,20,18,26,9,True,weather,,,,484530024072,,,,,,1.0000000000000002,,,,,,0.1,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.6948}"
63020.0,89293,133045,133045,81971,https://twitter.com/maggieAluna/status/1682136747600117761,@maggieAluna,2023-07-20T21:13:47.000Z,When we cage people in extreme heat the conditions are fertile ground for aggression and violence. TDCJ must do better for public safety #85tostayalive,66,1,30.32344508,-97.75698021,1689905627,2023,7,20,21,13,47,True,heat,,,,484530369002,,,,,,1.0000000000000002,,,,,,2.5,"{'neg': 0.197, 'neu': 0.625, 'pos': 0.178, 'compound': -0.1531}"
62940.0,89380,132965,132965,81891,https://twitter.com/junebug_lee/status/1682147575107813376,@junebug_lee,2023-07-20T21:56:49.000Z,Heat does not discriminate,101,,30.32344508,-97.75698021,1689908209,2023,7,20,21,56,49,True,heat,,,,484530369002,,,,,,1.0000000000000002,,,,,,0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
62909.0,89416,132934,132934,81860,https://twitter.com/UmeniynoraDaII/status/1682153053909143553,@UmeniynoraDaII,2023-07-20T22:18:35.000Z,Especially in Texas. States that actually experience Fall weather is the east coast,18,,30.32344508,-97.75698021,1689909515,2023,7,20,22,18,35,True,weather,,,,484530369002,,,,,,1.0000000000000002,,,,,,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,89501,18412,18412,197,https://twitter.com/klpickens/status/1682162667593646082,@klpickens,2023-07-20T22:56:47.000Z,At least your ears are warm.,36,,30.30988264162928,-97.96069731,1689911807,2023,7,20,22,56,47,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.2,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.2263}"
269.0,89542,554506,554506,380,https://twitter.com/AustintTexas/status/1682168017491484672,@AustintTexas,2023-07-20T23:18:03.000Z,Austin weather: Heat advisory for our area  FOX 7 Austin,24,,30.26737078,-97.74328348,1689913083,2023,7,20,23,18,3,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,4.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
62763.0,89576,132788,132788,81714,https://twitter.com/Lucybri83/status/1682174088196882433,@Lucybri83,2023-07-20T23:42:10.000Z,Heat is one thing but what scares me more is the lack of rain. Any of that in sight? ,161,,30.32344508,-97.75698021,1689914530,2023,7,20,23,42,10,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.754}"
62720.0,89702,132745,132745,81671,https://twitter.com/76stacc/status/1682416051328262145,@76stacc,2023-07-21T15:43:39.000Z,You have to moisturize anyhow and you can’t do that fonky  lotion will help out with that hot water. But I’m still trying to cut down on the heat,73,1,30.32344508,-97.75698021,1689972219,2023,7,21,15,43,39,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.084, 'neu': 0.857, 'pos': 0.059, 'compound': -0.2023}"
45786.0,89733,476763,476763,62439,https://twitter.com/hmcadena/status/1682419098980941826,@hmcadena,2023-07-21T15:55:45.000Z,"Hot as a pistol, I’m guessing.",396,13,30.32341079040836,-97.75337763,1689972945,2023,7,21,15,55,45,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
62673.0,89753,132698,132698,81624,https://twitter.com/i_am_gm2/status/1682421654364860416,@i_am_gm2,2023-07-21T16:05:54.000Z,Hey #LosVerdes familia has anyone heard if the #AustinFC game tonight is going to get pushed back for the heat?  ,184,1,30.32344508,-97.75698021,1689973554,2023,7,21,16,5,54,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
62625.0,89816,132650,132650,81576,https://twitter.com/76stacc/status/1682428403150888966,@76stacc,2023-07-21T16:32:43.000Z,Then I hear he had a heat stroke. The NRA stole his electrolytes,47,1,30.32344508,-97.75698021,1689975163,2023,7,21,16,32,43,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
62298.0,90211,132323,132323,81249,https://twitter.com/SamJefferson__/status/1682473358456225792,@SamJefferson__,2023-07-21T19:31:22.000Z,"We’ve got an outdoor burn  ban  in Austin! Two weeks of 100°+ and zero measurable precipitation will do that.

No outdoor fires, put out your cigarettes (and other combustible items), and be fire safe!",219,,30.32344508,-97.75698021,1689985882,2023,7,21,19,31,22,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.211, 'neu': 0.72, 'pos': 0.07, 'compound': -0.7081}"
62276.0,90235,132301,132301,81227,https://twitter.com/RajendraPShahMD/status/1682476428594495488,@RajendraPShahMD,2023-07-21T19:43:34.000Z," Guaranteed (ABIM) Crash Board Review Course, by Dr. Sattar!  * Money Back Guarantee*- Your Success Guaranteed  Mark Your Calendars for *July 29th-30th* Course Cost 500$
Duration* 12hours (6hrs eachday)
*mdyasarsattar@gmail.com*
*info@axusce.com* 
@DryasarsattarMD",329,,30.32344508,-97.75698021,1689986614,2023,7,21,19,43,34,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.6,"{'neg': 0.072, 'neu': 0.769, 'pos': 0.159, 'compound': 0.5093}"
62266.0,90249,132291,132291,81217,https://twitter.com/Imsokansas/status/1682477933900726273,@Imsokansas,2023-07-21T19:49:33.000Z,I like hot weather but sometimes Texas is too god damn hot,233,,30.32344508,-97.75698021,1689986973,2023,7,21,19,49,33,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,"{'neg': 0.209, 'neu': 0.531, 'pos': 0.26, 'compound': -0.0387}"
45237.0,90333,476214,476214,61890,https://twitter.com/TheShaeAnthony/status/1682488601836232705,@TheShaeAnthony,2023-07-21T20:31:56.000Z,"I felt bad for the clinic guy who has to inject testosterone into my sweaty ass during this Texas heat. However, there are people on here who would pay to do that.",5.1K,4,30.32341079040836,-97.75337763,1689989516,2023,7,21,20,31,56,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.8126}"
61978.0,90592,132003,132003,80929,https://twitter.com/cbriancpa/status/1682520450499330052,@cbriancpa,2023-07-21T22:38:29.000Z,Enjoy your rain! We've got the opposite problem. It's way too hot and dry!,34,1,30.32344508,-97.75698021,1689997109,2023,7,21,22,38,29,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,"{'neg': 0.146, 'neu': 0.649, 'pos': 0.205, 'compound': 0.2695}"
61977.0,90593,132002,132002,80928,https://twitter.com/dsfranklin_atx/status/1682520734369996800,@dsfranklin_atx,2023-07-21T22:39:37.000Z,"We are up to 114 cases or 4,560 bottles. Drop off until 9pm (14205 N Mopac). Delivery to homeless and cooling shelter tomorrow. #Entrepreneurs #startups #community #austingives 
@AustinFC
 @AustinChamber
 @AustinStartups
 @austintexasgov
  @ATCouncil
 @freewaterio",215,3,30.32344508,-97.75698021,1689997177,2023,7,21,22,39,37,True,cooling,,,,484530024072,,,,,,1.0000000000000002,,,,,,2.3,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.2732}"
61860.0,90741,131885,131885,80811,https://twitter.com/loganc89/status/1682539951148130304,@loganc89,2023-07-21T23:55:59.000Z,"Still hot out but calm before the storm. Let’s Go 
@USWNT
 !!!!! #USWNT #DrivetoFive",270,6,30.32344508,-97.75698021,1690001759,2023,7,21,23,55,59,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6271}"
61690.0,90969,131715,131715,80641,https://twitter.com/davidrstrong/status/1682788325529202688,@davidrstrong,2023-07-22T16:22:56.000Z,"August is also 31 days and hot here. The social season begins in September, so save all the money during August.",9,,30.32344508,-97.75698021,1690060976,2023,7,22,16,22,56,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.6269}"
61537.0,91129,131562,131562,80488,https://twitter.com/Sosa_817/status/1682813660098437124,@Sosa_817,2023-07-22T18:03:36.000Z,it’s a hot sum bitch ,116,,30.32344508,-97.75698021,1690067016,2023,7,22,18,3,36,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,"{'neg': 0.487, 'neu': 0.513, 'pos': 0.0, 'compound': -0.5859}"
61504.0,91169,131529,131529,80455,https://twitter.com/PookRobson/status/1682818547196600320,@PookRobson,2023-07-22T18:23:01.000Z,"Headaches!
Dizzy spells!
Foot-cramps!
No sleep, just naps!
Torpor, torpor, torpor!
Bouts of minor amnesia!
WHEEEEEEEE!

THIS, is your Pookah In Summertime(tm).

(Please come back to me, cold weather! I promise to treat you right this time!)

*cries*
Show more",74,1,30.32344508,-97.75698021,1690068181,2023,7,22,18,23,1,True,cramps,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,"{'neg': 0.138, 'neu': 0.69, 'pos': 0.172, 'compound': 0.3956}"
61285.0,91409,131310,131310,80236,https://twitter.com/PookRobson/status/1682851605446631424,@PookRobson,2023-07-22T20:34:23.000Z,Texan? I think you told me before but I can’t remember. I live in Austin and I’ve always hated Summer in this demon’s-asscrack of a state. Sonewhere I have a shirt from the early 80s showing temps across the state reading as high as 103…and they called it a “major heat-wave.” ,10,,30.32344508,-97.75698021,1690076063,2023,7,22,20,34,23,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.5,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.7783}"
61220.0,91481,131245,131245,80171,https://twitter.com/PookRobson/status/1682863475184353285,@PookRobson,2023-07-22T21:21:33.000Z,"You forgot “losing a quarter of your body-weight to sweat.”

Also “frying eggs on car hoods”if you’re playing the Texas version.",34,1,30.32344508,-97.75698021,1690078893,2023,7,22,21,21,33,True,sweat,,,,484530024072,,,,,,1.0000000000000002,,,,,,0.5,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.2023}"
61198.0,91506,131223,131223,80149,https://twitter.com/dellarozaaa1/status/1682866747571941376,@dellarozaaa1,2023-07-22T21:34:33.000Z,Y IS THIS BNB SO FKN HOT,155,2,30.32344508,-97.75698021,1690079673,2023,7,22,21,34,33,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
61178.0,91529,131203,131203,80129,https://twitter.com/Texaspaleo/status/1682869828271390722,@Texaspaleo,2023-07-22T21:46:47.000Z,"“He had worked up a sweat skinning the squirrel for dinner, causing his shirt to cling to his sculpted back and shoulders. With each swing of the maul against firewood, his biceps rippled heterosexually. The ground thumped as he pounded the wood, hard and repeatedly…”",56,2,30.32344508,-97.75698021,1690080407,2023,7,22,21,46,47,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,"{'neg': 0.031, 'neu': 0.969, 'pos': 0.0, 'compound': -0.1027}"
61166.0,91542,131191,131191,80117,https://twitter.com/KKilledKing/status/1682871499747741697,@KKilledKing,2023-07-22T21:53:26.000Z,So hot outside my clothes air drying in less than 20mins,38,,30.32344508,-97.75698021,1690080806,2023,7,22,21,53,26,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
61073.0,91640,131098,131098,80024,https://twitter.com/GrandpaKRM/status/1682887845307101184,@GrandpaKRM,2023-07-22T22:58:23.000Z,"It's really hot out and smaller birds starve because of lack of food. Please consider hanging a bird feeder and keeping it filled. 
Thank you!",8,,30.32344508,-97.75698021,1690084703,2023,7,22,22,58,23,True,hot,,,,484530024072,,,,,,1.0000000000000002,,,,,,0.4,"{'neg': 0.176, 'neu': 0.671, 'pos': 0.153, 'compound': -0.1759}"
,91690,563113,563113,9,https://twitter.com/Mr_JCE/status/1682894395069313024,@Mr_JCE,2023-07-22T23:24:25.000Z,"It’s raining in Central Austin!!! 
@cbsaustin
 #atxwx 

RADAR: http://cbsaustin.com/weather",454,8,30.314075823417703,-97.72107191,1690086265,2023,7,22,23,24,25,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
60902.0,91900,130927,130927,79853,https://twitter.com/jenna_hnz/status/1683117205888675846,@jenna_hnz,2023-07-23T14:09:47.000Z,"How can you help the city accomplish this right now? Great question! Austin is completing its FY24 budget process as we speak. 

Call your council member to advocate for:

- EMS / 911 raises
- Parks shade funding
- Food equity programs
- Age-in-place policies
- Library support",1.1K,25,30.32344508,-97.75698021,1690139387,2023,7,23,14,9,47,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.9117}"
60762.0,92051,130787,130787,79713,https://twitter.com/ojigbeready/status/1683144659206303746,@ojigbeready,2023-07-23T15:58:52.000Z,This is not the same heat we had as kids.,58,1,30.32344508,-97.75698021,1690145932,2023,7,23,15,58,52,True,heat,,,,484530001012,484530001011.0,,,,,0.9420632172832416,0.057936783,,,,,0.7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
60743.0,92072,130768,130768,79694,https://twitter.com/itsporkroll3456/status/1683149702898888704,@itsporkroll3456,2023-07-23T16:18:55.000Z,90 is a heat wave ,24,,30.32344508,-97.75698021,1690147135,2023,7,23,16,18,55,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
60672.0,92153,130697,130697,79623,https://twitter.com/ChurMilMom/status/1683162510805856256,@ChurMilMom,2023-07-23T17:09:48.000Z,"@AustinPublicLib
 It is hot, the summer days are long, we need more than 4 Hoopla audiobooks/month for our voracious 10 year old audiobook listener ",8,,30.32344508,-97.75698021,1690150188,2023,7,23,17,9,48,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
60660.0,92166,130685,130685,79611,https://twitter.com/dwschwab/status/1683165339486502915,@dwschwab,2023-07-23T17:21:03.000Z,Gonna start a TIkTok Cooking show where I bake food on my dashboard in Texas summer.,55,1,30.32344508,-97.75698021,1690150863,2023,7,23,17,21,3,True,bake,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
,92194,49365,49365,25,https://twitter.com/stevennandreww/status/1683170010942828554,@stevennandreww,2023-07-23T17:39:37.000Z,"Just making friends and manifesting out in the hot, hot heat streets of Austin.",206,14,30.275679264531693,-97.76298457,1690151977,2023,7,23,17,39,37,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.4767}"
60623.0,92208,130648,130648,79574,https://twitter.com/whiskeydynamite/status/1683171979229122560,@whiskeydynamite,2023-07-23T17:47:26.000Z,Yep I’ve definitely done that on major rd because that’s where the dang shade is!,133,2,30.32344508,-97.75698021,1690152446,2023,7,23,17,47,26,True,shade,,,,484530369002,,,,,,1.0000000000000002,,,,,,0.3,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.636}"
60581.0,92251,130606,130606,79532,https://twitter.com/barbi3baddi3/status/1683177212839616514,@barbi3baddi3,2023-07-23T18:08:14.000Z,it's hot asf & everyone is in Halloween and Christmas core x Barbie and Oppenheimer core. Whattttf,86,1,30.32344508,-97.75698021,1690153694,2023,7,23,18,8,14,True,hot,,,,484530001012,484530001011.0,,,,,0.9420632172832416,0.057936783,,,,,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
60572.0,92262,130597,130597,79523,https://twitter.com/jamesDmorin/status/1683179250227052544,@jamesDmorin,2023-07-23T18:16:19.000Z,"A hill I’ll die on: 
When it’s this hot, there’s not an appreciable difference between shorts and pants. 
The heat savings is not commensurate with the  downgrade in fit. 
I’ll be taking no questions at this time.",820,5,30.32344508,-97.75698021,1690154179,2023,7,23,18,16,19,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.0,"{'neg': 0.143, 'neu': 0.798, 'pos': 0.059, 'compound': -0.5574}"
60468.0,92370,130493,130493,79419,https://twitter.com/JenniferToon4/status/1683196500015284225,@JenniferToon4,2023-07-23T19:24:52.000Z,This applies to friends and family too of course. It's so glaringly obvious that no self reflection equals no ability for ownership,417,2,30.32344508,-97.75698021,1690158292,2023,7,23,19,24,52,True,glaring,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,"{'neg': 0.158, 'neu': 0.723, 'pos': 0.118, 'compound': -0.016}"
60438.0,92404,130463,130463,79389,https://twitter.com/AxylHalcyon/status/1683201177154985985,@AxylHalcyon,2023-07-23T19:43:27.000Z,"Direct action is the best way to help marginalized people in crisis

Donating to this project will help queer people thrive but also we can continue to host events for our local queer community and organise support structures when texas is oppressive!",235,,30.32344508,-97.75698021,1690159407,2023,7,23,19,43,27,True,oppressive,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,"{'neg': 0.117, 'neu': 0.689, 'pos': 0.194, 'compound': 0.4664}"
60382.0,92465,130407,130407,79333,https://twitter.com/barbenjaimer/status/1683211131253407745,@barbenjaimer,2023-07-23T20:23:00.000Z,I’m dropping hints that it’s hot out today ,368,7,30.32344508,-97.75698021,1690161780,2023,7,23,20,23,0,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
60377.0,92472,130402,130402,79328,https://twitter.com/Yungster_/status/1683212196363345921,@Yungster_,2023-07-23T20:27:14.000Z,I stopped so I don’t burn myself out on it.,19,,30.32344508,-97.75698021,1690162034,2023,7,23,20,27,14,True,burn,,,,484530024072,,,,,,1.0000000000000002,,,,,,0.3,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}"
60358.0,92491,130383,130383,79309,https://twitter.com/CMJaniHitchen/status/1683215791192252422,@CMJaniHitchen,2023-07-23T20:41:31.000Z,"Having a chance to tour in person the Austin Community First Village. While it is 104 degrees, in the art studio there is AC and able to see how residents find purpose, connection and dignity. #NACoANN and thank for the opportunity 
@NACoTweets",462,5,30.32344508,-97.75698021,1690162891,2023,7,23,20,41,31,True,degree,,,,484530461001,,,,,,1.0000000000000002,,,,,,1.0,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.8402}"
