,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,field_1,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword
28892,28892,167724,167724,71877,https://twitter.com/jrphtx/status/1546245899222978560,@jrphtx,2022-07-10T21:32:04.000Z,"Lil bit of rain, some much needed humidity in Central Texas, and a tank of gas under $4/gal...

#ThanksUncleJoe
#BidenDidThat",,2,30.323445077994,-97.75698020848782,70477.0,1657506724.0,2022,7,10,21,32,4,True,humid
28893,28893,167723,167723,71876,https://twitter.com/AyeYoKJ/status/1546245971121782784,@AyeYoKJ,2022-07-10T21:32:22.000Z,TEXAS WE GET IT YOU GET HOT. ENOUGH ALREADY,,,30.323445077994,-97.75698020848782,70476.0,1657506742.0,2022,7,10,21,32,22,True,hot
28903,28903,167715,167715,71868,https://twitter.com/wnorris3/status/1546246717225443328,@wnorris3,2022-07-10T21:35:19.000Z,Oh good. 105 degrees and the power just went off.,,,30.323445077994,-97.75698020848782,70468.0,1657506919.0,2022,7,10,21,35,19,True,degree
28946,28946,373211,373211,16,https://twitter.com/DeadRegister/status/1546249695630184449,@DeadRegister,2022-07-10T21:47:10.000Z,"The GothBrooks tour has come to a close in Austin!

Big hugs and love to our 
@cortegeatx
 fam.

Happysadface.
 
One more DR only show @ Thirsty Hippo in Hattiesburg, MS tomorrow (Mon). @ Long Play Lounge East",,,30.25817474813889,-97.72539753470464,,1657507630.0,2022,7,10,21,47,10,True,thirst
29058,29058,167574,167574,71727,https://twitter.com/CariMarshallTX/status/1546261528541859840,@CariMarshallTX,2022-07-10T22:34:11.000Z,When the forecast is sunny with a chance of saguaro cacti you know it’s a real heat wave. ,,23,30.323445077994,-97.75698020848782,70327.0,1657510451.0,2022,7,10,22,34,11,True,heat
29064,29064,167568,167568,71721,https://twitter.com/TracedThurman/status/1546261896256421888,@TracedThurman,2022-07-10T22:35:38.000Z,"Perfect moving weather, amiright? ",,22,30.323445077994,-97.75698020848782,70321.0,1657510538.0,2022,7,10,22,35,38,True,weather
29065,29065,167567,167567,71720,https://twitter.com/TheThingRadio/status/1546261911523786754,@TheThingRadio,2022-07-10T22:35:42.000Z,"Somebody buy that dude a cold 
@Gatorade
 now and an even colder beer later!
Thanks to all the unsung heroes that do the regular jobs like this and keep the world moving!!! Especially when it’s hotter than Satan’s kitchen outside!!!",,,30.323445077994,-97.75698020848782,70320.0,1657510542.0,2022,7,10,22,35,42,True,hot
29194,29194,167447,167447,71600,https://twitter.com/Thalia_Nicole_M/status/1546275034372661252,@Thalia_Nicole_M,2022-07-10T23:27:51.000Z,This heat has me exhausted ,,1,30.323445077994,-97.75698020848782,70200.0,1657513671.0,2022,7,10,23,27,51,True,heat
29198,29198,167443,167443,71596,https://twitter.com/adolones/status/1546275657990152194,@adolones,2022-07-10T23:30:19.000Z,its so hot & ive been outside like all day selling art,,,30.323445077994,-97.75698020848782,70196.0,1657513819.0,2022,7,10,23,30,19,True,hot
29214,29214,167428,167428,71581,https://twitter.com/ascoma/status/1546276660902858754,@ascoma,2022-07-10T23:34:19.000Z,"The State of Texas called me three times during the sermon this morning - THREE TIMES - to tell me that it was going to be hot today. Yeah, I live here, what else you got? ",,4,30.323445077994,-97.75698020848782,70181.0,1657514059.0,2022,7,10,23,34,19,True,hot
29223,29223,167420,167420,71573,https://twitter.com/ikanread/status/1546277942363291650,@ikanread,2022-07-10T23:39:24.000Z,"Also his husband Chasten threw some solid shade in that tweet, and rightfully so",,3,30.323445077994,-97.75698020848782,70173.0,1657514364.0,2022,7,10,23,39,24,True,shade
29318,29318,66977,66977,5,https://twitter.com/biogirl09/status/1546312719543939072,@biogirl09,2022-07-11T01:57:36.000Z,"Hey 
@KXAN_Weather
 - Did you hear anything about this huge dust devil near Easton Park around 4:15pm this afternoon? : 
@ctinatx",,2.0,30.15682078268052,-97.78964959148954,,1657522656.0,2022,7,11,1,57,36,True,weather
29344,29344,355300,355300,137,https://twitter.com/ttrentham/status/1546339184427671552,@ttrentham,2022-07-11T03:42:45.000Z,"Hey Texas! When you don’t have power tomorrow, the only party to blame is the one that 
@GovAbbott
 @DanPatrick
 @tedcruz
 @JohnCornyn
 and 
@chiproytx
 belong to. That’s right. The GOP. This is all theirs. Climate denial. Rickety power grid that doesn’t work in hot or cold. All them.",,2.0,30.22396078643448,-97.73303774762388,,1657528965.0,2022,7,11,3,42,45,True,climate
29373,29373,466893,466893,101,https://twitter.com/Chykalet/status/1546473277454966785,@Chykalet,2022-07-11T12:35:36.000Z,I should walk Wromio before it gets too hot…,,,30.444259267935408,-97.57147324172176,,1657560936.0,2022,7,11,12,35,36,True,hot
29453,29453,291276,291276,2599,https://twitter.com/Boss_IE/status/1546548751401160705,@Boss_IE,2022-07-11T17:35:30.000Z," My people I can not express it enough stay #Hydrated it is extremely hot outside #AustinTx To all you working in this heat  F*#K that #TexasHeat @ Austin, Texas https://instagram.com/p/Cf4WzbsLSng/?igshid=YTgzYjQ4ZTY=…",,,30.26743969816756,-97.75048451749942,2599.0,1657578930.0,2022,7,11,17,35,30,True,heat
29473,29473,291273,291273,2596,https://twitter.com/QBROWN254/status/1546560154275020800,@QBROWN254,2022-07-11T18:20:49.000Z,"“I was Outside with thirst in my eyes all my shirts oversized so my hunger don’t show..” @ Austin, Texas",,,30.26743969816756,-97.75048451749942,2596.0,1657581649.0,2022,7,11,18,20,49,True,thirst
29497,29497,407801,407801,1738,https://twitter.com/MiGrant/status/1546571184380198915,@MiGrant,2022-07-11T19:04:38.000Z,Gonna dry some clothes now just to see if I can crash the electric grid for the whole dang state. ,,1.0,30.44635585773107,-97.6850769652564,,1657584278.0,2022,7,11,19,4,38,True,dry
29523,29523,167342,167342,71495,https://twitter.com/JKimBatraAISD/status/1546572958042390530,@JKimBatraAISD,2022-07-11T19:11:41.000Z,"Excited to start my first day of serving secondary principals and campuses in 
@AustinISD
 Thank you for a warm welcome, 
@AISD_OSL
 ! 
@AngelWilson36
 @servingkids",,51,30.323445077994,-97.75698020848782,70095.0,1657584701.0,2022,7,11,19,11,41,True,warm
29556,29556,167312,167312,71465,https://twitter.com/3snow_p7im/status/1546575780922245124,@3snow_p7im,2022-07-11T19:22:54.000Z,Lots of girls on tinder that would be hot if they weren't holding a fish or riding a horse,,1,30.323445077994,-97.75698020848782,70065.0,1657585374.0,2022,7,11,19,22,54,True,hot
29621,29621,167260,167260,71413,https://twitter.com/lukemetzger/status/1546580779546836992,@lukemetzger,2022-07-11T19:42:46.000Z,https://texastribune.org/2021/10/07/texas-climate-change-heat-water/…,,1,30.323445077994,-97.75698020848782,70013.0,1657586566.0,2022,7,11,19,42,46,True,climate
29686,29686,167203,167203,71356,https://twitter.com/budgarcia/status/1546585237597085701,@budgarcia,2022-07-11T20:00:29.000Z,"Good report-source of water (surface/groundwater) a big contributing factor to availability & quality too (esp in drought). Also, areas of Texas not served by public water systems-ex: IOU’s-are not eligible for TWDB/public infrastructure $.",,,30.323445077994,-97.75698020848782,69956.0,1657587629.0,2022,7,11,20,0,29,True,drought
29697,29697,167195,167195,71348,https://twitter.com/AlexaKilroy/status/1546585797062791176,@AlexaKilroy,2022-07-11T20:02:42.000Z,How Monday is going: it is 107 degrees in Austin and the power just went out in our office.,,27,30.323445077994,-97.75698020848782,69948.0,1657587762.0,2022,7,11,20,2,42,True,degree
29750,29750,167148,167148,71301,https://twitter.com/tracenaround/status/1546589588285693953,@tracenaround,2022-07-11T20:17:46.000Z,"Warming up a bit, gas is going down",,,30.323445077994,-97.75698020848782,69901.0,1657588666.0,2022,7,11,20,17,46,True,warm
29759,29759,167139,167139,71292,https://twitter.com/traceybradnan/status/1546590085377933313,@traceybradnan,2022-07-11T20:19:45.000Z,"104 degrees and our power is out in East Austin. 

Enduring extreme temperatures, 
@ERCOT_ISO
’s greedy incompetence, and 
@GregAbbott_TX
’s lack of leadership is a nightmare trifecta. #BetoForTexas",,2,30.323445077994,-97.75698020848782,69892.0,1657588785.0,2022,7,11,20,19,45,True,degree
29764,29764,167135,167135,71288,https://twitter.com/haydenmw/status/1546590375099473924,@haydenmw,2022-07-11T20:20:54.000Z,"@RichOToole
 I think i saw your movie. Pre-music era Rich",,1,30.323445077994,-97.75698020848782,69888.0,1657588854.0,2022,7,11,20,20,54,True,hot
29765,29765,167132,167132,71285,https://twitter.com/michaelcoleman/status/1546590573347348482,@michaelcoleman,2022-07-11T20:21:41.000Z,That’s the finest sounding thunder I’ve ever heard in my life. #TexasHeat,,1,30.323445077994,-97.75698020848782,69885.0,1657588901.0,2022,7,11,20,21,41,True,heat
29783,29783,24104,24104,1,https://twitter.com/CuteLittleVoice/status/1546592023234453508,@CuteLittleVoice,2022-07-11T20:27:27.000Z,108 degrees today and in my best Mario Kart voice HERE WE GOOOOO!!!  #AustinBlackouts #ERCOT #poweroutage #texasgrid #heatwave,,1.0,30.237140696494578,-97.8930641096928,,1657589247.0,2022,7,11,20,27,27,True,degree
29801,29801,167104,167104,71257,https://twitter.com/AlexaKilroy/status/1546593061865660416,@AlexaKilroy,2022-07-11T20:31:34.000Z,I’m already sweaty,,,30.323445077994,-97.75698020848782,69857.0,1657589494.0,2022,7,11,20,31,34,True,sweat
29821,29821,167085,167085,71238,https://twitter.com/JacobWolf/status/1546594793144438784,@JacobWolf,2022-07-11T20:38:27.000Z,"Unpopular opinion: only paying attention to warm intros creates a small, often class-based circle of people able to succeed. 

This is incredibly common in venture capital, but prevalent in other types of business too. The “who you know” of it all can be really toxic.",,16,30.323445077994,-97.75698020848782,69838.0,1657589907.0,2022,7,11,20,38,27,True,warm
29954,29954,166969,166969,71122,https://twitter.com/freshprnceofatx/status/1546605470701551617,@freshprnceofatx,2022-07-11T21:20:53.000Z,I’m just trying to understand how this power grid thing not prepared for extreme cold or hot weather..,,,30.323445077994,-97.75698020848782,69722.0,1657592453.0,2022,7,11,21,20,53,True,hot
30043,30043,166886,166886,71039,https://twitter.com/Dear_Samanthaa/status/1546611620859809797,@Dear_Samanthaa,2022-07-11T21:45:19.000Z,"No one gives a shit about the origins of it Kevin. But I’d like to know what the GOP is going to do about gas prices, healthcare, the house market, maybe climate change.",,1,30.323445077994,-97.75698020848782,69639.0,1657593919.0,2022,7,11,21,45,19,True,climate
30063,30063,166869,166869,71022,https://twitter.com/D_AlvarezAISD/status/1546612998244032515,@D_AlvarezAISD,2022-07-11T21:50:48.000Z,"Yay!! It was a pleasure meeting 
@professorTSD
 at 
@ASCAtweets
 #ASCA22 #ASCA2022 conference!! Love her books! #creativity #Steam #origami 
@AISDCOUNSELING
 @AllisonES2",,19,30.323445077994,-97.75698020848782,69622.0,1657594248.0,2022,7,11,21,50,48,True,steam
30079,30079,166853,166853,71006,https://twitter.com/Nelstar15/status/1546613838459686915,@Nelstar15,2022-07-11T21:54:08.000Z,"If you need me I'll be on my couch, in my boxers, sweating my ass off, and drinking an ice cold lone star light.",,14,30.323445077994,-97.75698020848782,69606.0,1657594448.0,2022,7,11,21,54,8,True,sweat
30097,30097,166837,166837,70990,https://twitter.com/JcLadriano/status/1546615374531133443,@JcLadriano,2022-07-11T22:00:14.000Z,Holy fuck it’s hot here,,8,30.323445077994,-97.75698020848782,69590.0,1657594814.0,2022,7,11,22,0,14,True,hot
30106,30106,166829,166829,70982,https://twitter.com/AngelaAverySC/status/1546616383886266368,@AngelaAverySC,2022-07-11T22:04:15.000Z,Well the heat I’m a little scared of!,,,30.323445077994,-97.75698020848782,69582.0,1657595055.0,2022,7,11,22,4,15,True,heat
30146,30146,166791,166791,70944,https://twitter.com/Zae37s/status/1546619167691907076,@Zae37s,2022-07-11T22:15:19.000Z,walking outside in this heat is my workout idk about y’all ,,,30.323445077994,-97.75698020848782,69544.0,1657595719.0,2022,7,11,22,15,19,True,heat
30203,30203,166740,166740,70893,https://twitter.com/Legobro/status/1546624232150519811,@Legobro,2022-07-11T22:35:26.000Z,I’m so glad it cooled off today. It went from 106 degrees to 91.,,2,30.323445077994,-97.75698020848782,69493.0,1657596926.0,2022,7,11,22,35,26,True,degree
30474,30474,166502,166502,70655,https://twitter.com/OneBandwagonFan/status/1546643801854328833,@OneBandwagonFan,2022-07-11T23:53:12.000Z,Way too hot in ATX for all this hair. Switched it up today.,,54,30.323445077994,-97.75698020848782,69255.0,1657601592.0,2022,7,11,23,53,12,True,hot
30635,30635,407771,407771,1708,https://twitter.com/MiGrant/status/1546874917261647873,@MiGrant,2022-07-12T15:11:34.000Z,"And on the timescale of years, investing in fossil fuels is only going to exacerbate climate change. Energy investment needs to be going into renewables and storage technologies, not last century’s obsolescent energy systems.",,,30.44635585773107,-97.6850769652564,,1657656694.0,2022,7,12,15,11,34,True,climate
30836,30836,291233,291233,2556,https://twitter.com/Skitcrew/status/1546941699854934018,@Skitcrew,2022-07-12T19:36:56.000Z,"Oh, the #humidity ! @ Austin, Texas https://instagram.com/p/Cf7Jf2Ev7N81Pf8QGcL8EK2J1hiD2LRhHB5oaM0/?igshid=YTgzYjQ4ZTY=…",,,30.26743969816756,-97.75048451749942,2556.0,1657672616.0,2022,7,12,19,36,56,True,humid
30846,30846,166343,166343,70496,https://twitter.com/blackee_chan/status/1546942762708246538,@blackee_chan,2022-07-12T19:41:10.000Z,whew because man…..it’s 104 degrees,,,30.323445077994,-97.75698020848782,69096.0,1657672870.0,2022,7,12,19,41,10,True,degree
30929,30929,166269,166269,70422,https://twitter.com/earthtoast/status/1546949699063746560,@earthtoast,2022-07-12T20:08:43.000Z,This heat is a big L for those of us who drive to our destination just to play on our phone in the parking lot for 30 minutes before going inside.,,21,30.323445077994,-97.75698020848782,69022.0,1657674523.0,2022,7,12,20,8,43,True,heat
30992,30992,166211,166211,70364,https://twitter.com/harperisarat/status/1546954502447693825,@harperisarat,2022-07-12T20:27:49.000Z,im literally working outside in this heat kill me pls,,1,30.323445077994,-97.75698020848782,68964.0,1657675669.0,2022,7,12,20,27,49,True,heat
30998,30998,381538,381538,31,https://twitter.com/DylanScottTV/status/1546955128640622594,@DylanScottTV,2022-07-12T20:30:18.000Z,"I know it’s 100 degrees out. 
BUT it’s always 100 degrees out now and I was craving ramen between stories, so I did it. #Sazan is as good as any I’ve tried in Central Texas. I’ll be sweating until October anyway. #ramen #atx #lunchtime",,7.0,30.33661295180387,-97.718977297588,,1657675818.0,2022,7,12,20,30,18,True,degree
31058,31058,166151,166151,70304,https://twitter.com/JenniL_KVUE/status/1546960741021888513,@JenniL_KVUE,2022-07-12T20:52:36.000Z,"Don’t let your dog drink warm, lake water and rinse its fur after it gets out. Avoid warm, stagnant waters or if you see scum, film, or mats of algae. Several dogs died in 2019 from the same toxin.",,,30.323445077994,-97.75698020848782,68904.0,1657677156.0,2022,7,12,20,52,36,True,warm
31118,31118,166094,166094,70247,https://twitter.com/therealZIEJON/status/1546966408034193408,@therealZIEJON,2022-07-12T21:15:07.000Z,It’s hot AF out there. Swimsuit ,,43,30.323445077994,-97.75698020848782,68847.0,1657678507.0,2022,7,12,21,15,7,True,hot
31168,31168,4716,4716,40,https://twitter.com/Petetequila1976/status/1546971278279573505,@Petetequila1976,2022-07-12T21:34:28.000Z,"#Marijuana
#Austin
#THC
Its A Hot One....Texas",,,30.34800394078278,-97.9891270398246,,1657679668.0,2022,7,12,21,34,28,True,hot
31217,31217,166006,166006,70159,https://twitter.com/491CBDLC/status/1546975823122628610,@491CBDLC,2022-07-12T21:52:32.000Z,"Summer vibes brought to you by our Zen Syrup, sunshine and poolside hangs. 






#491lc #491cbd #swlacannabis #swlacannabiscommunity #wheninaustin #visitlakecharles",,2,30.323445077994,-97.75698020848782,68759.0,1657680752.0,2022,7,12,21,52,32,True,sunshine
31218,31218,166005,166005,70158,https://twitter.com/AustinAnthem/status/1546975932929515521,@AustinAnthem,2022-07-12T21:52:58.000Z,"Drink lots of water tonight y’all, it’s a hot one!

In case you’re only an occasional visitor to Q2, a reminder: these are where you dispose of the bottles and cups once you are done with them.

We don’t leave them under our seats, and we don’t throw them on the field.",,52,30.323445077994,-97.75698020848782,68758.0,1657680778.0,2022,7,12,21,52,58,True,hot
31238,31238,165987,165987,70140,https://twitter.com/GrackleOps/status/1546978584941715457,@GrackleOps,2022-07-12T22:03:30.000Z,I can feel my shoes melting to the pavemint. ,,5,30.323445077994,-97.75698020848782,68740.0,1657681410.0,2022,7,12,22,3,30,True,melting
31243,31243,313400,313400,168,https://twitter.com/StevenParedes11/status/1546979153005658112,@StevenParedes11,2022-07-12T22:05:46.000Z,"Cool drink, for a hot Texes Summer. #workinghappyhour #summertime @ Downtown Austin",,,30.27009466793509,-97.74504930469524,,1657681546.0,2022,7,12,22,5,46,True,hot
31259,31259,10536,10536,1,https://twitter.com/msd_atx/status/1546980446185345024,@msd_atx,2022-07-12T22:10:54.000Z,"You know it's hot in Texas when a bunch of firefighters exit their firetruck and say, ""It's like getting hit by a blowdryer."" ",,,30.346946916122093,-97.96931584372932,,1657681854.0,2022,7,12,22,10,54,True,dry
31291,31291,379914,379914,30,https://twitter.com/GrackleOps/status/1546983305903579137,@GrackleOps,2022-07-12T22:22:16.000Z,"Hydration station. 
@pollofcATX
 approves.",,13.0,30.39074402193362,-97.7182714960576,,1657682536.0,2022,7,12,22,22,16,True,hydration
